Time,"Theta - radians (5 m, 20 degrees)","Theta - degrees (5 m, 20 degrees)","Theta - radians (5 m, 15 degrees)","Theta - degrees (5 m, 15 degrees)","Theta - radians (2.5 m, 20 degrees)","Theta - degrees (2.5 m, 20 degrees)","Theta - radians (2.5 m, 15 degrees)","Theta - degrees (2.5 m, 15 degrees)"
78.45,-19.84209551,-0.346309897,-14.88157163,-0.259732423,-3.693885909,-0.064470471,-2.770414431,-0.048352853
78.4625,-19.88294915,-0.347022928,-14.91221186,-0.260267196,-3.20634516,-0.05596128,-2.40475887,-0.04197096
78.46875,-19.90109331,-0.347339603,-14.92581998,-0.260504702,-2.961819655,-0.051693505,-2.221364741,-0.038770129
78.49615385,-19.96264593,-0.348413899,-14.97198445,-0.261310424,-1.884815727,-0.03289624,-1.413611795,-0.02467218
78.5,-19.96893536,-0.34852367,-14.97670152,-0.261392753,-1.733140443,-0.030249007,-1.299855332,-0.022686755
78.475,-19.91771379,-0.347629685,-14.93828534,-0.260722264,-2.716840626,-0.047417814,-2.037630469,-0.035563361
78.5,-19.96893536,-0.34852367,-14.97670152,-0.261392753,-1.733140443,-0.030249007,-1.299855332,-0.022686755
78.5,-19.96893536,-0.34852367,-14.97670152,-0.261392753,-1.733140443,-0.030249007,-1.299855332,-0.022686755
78.5,-19.96893536,-0.34852367,-14.97670152,-0.261392753,-1.733140443,-0.030249007,-1.299855332,-0.022686755
78.5125,-19.98537661,-0.348810624,-14.98903246,-0.261607968,-1.239547279,-0.021634181,-0.92966046,-0.016225636
78.51875,-19.99130233,-0.348914047,-14.99347675,-0.261685536,-0.992447089,-0.017321469,-0.744335317,-0.012991102
78.54615385,-19.99921279,-0.349052111,-14.99940959,-0.261789083,0.09228178,0.001610621,0.069211335,0.001207966
78.55,-19.99796738,-0.349030374,-14.99847553,-0.261772781,0.244575933,0.004268655,0.18343195,0.003201491
78.525,-19.99569749,-0.348990757,-14.99677311,-0.261743068,-0.745194932,-0.013006105,-0.558896199,-0.009754579
78.55,-19.99796738,-0.349030374,-14.99847553,-0.261772781,0.244575933,0.004268655,0.18343195,0.003201491
78.55,-19.99796738,-0.349030374,-14.99847553,-0.261772781,0.244575933,0.004268655,0.18343195,0.003201491
78.55,-19.99796738,-0.349030374,-14.99847553,-0.261772781,0.244575933,0.004268655,0.18343195,0.003201491
78.5625,-19.9899157,-0.348889846,-14.99243677,-0.261667385,0.739388248,0.012904759,0.554541186,0.00967857
78.56875,-19.98359397,-0.348779511,-14.98769548,-0.261584633,0.986643518,0.017220178,0.739982638,0.012915133
78.59615385,-19.93782352,-0.347980666,-14.95336764,-0.2609855,2.068475663,0.036101711,1.551356747,0.027076283
78.6,-19.92904936,-0.347827528,-14.94678702,-0.260870646,2.219897422,0.038744519,1.664923066,0.029058389
78.575,-19.97574226,-0.348642473,-14.9818067,-0.261481855,1.23374771,0.02153296,0.925310782,0.01614972
78.6,-19.92904936,-0.347827528,-14.94678702,-0.260870646,2.219897422,0.038744519,1.664923066,0.029058389
78.6,-19.92904936,-0.347827528,-14.94678702,-0.260870646,2.219897422,0.038744519,1.664923066,0.029058389
78.6,-19.92904936,-0.347827528,-14.94678702,-0.260870646,2.219897422,0.038744519,1.664923066,0.029058389
78.6125,-19.89654419,-0.347260206,-14.92240814,-0.260445154,2.711083685,0.047317337,2.033312764,0.035488002
78.61875,-19.87800598,-0.346936653,-14.90850448,-0.26020249,2.956072912,0.051593205,2.217054684,0.038694904
78.64615385,-19.77877879,-0.345204812,-14.83408409,-0.258903609,4.024415034,0.070239293,3.018311276,0.05267947
78.65,-19.76251887,-0.344921023,-14.82188915,-0.258690767,4.173481676,0.072840997,3.130111257,0.054630747
78.625,-19.85794586,-0.346586538,-14.8934594,-0.259939904,3.200609495,0.055861174,2.400457121,0.04189588
78.65,-19.76251887,-0.344921023,-14.82188915,-0.258690767,4.173481676,0.072840997,3.130111257,0.054630747
78.65,-19.76251887,-0.344921023,-14.82188915,-0.258690767,4.173481676,0.072840997,3.130111257,0.054630747
78.65,-19.76251887,-0.344921023,-14.82188915,-0.258690767,4.173481676,0.072840997,3.130111257,0.054630747
78.6625,-19.70571942,-0.343929685,-14.77928957,-0.257947264,4.656232194,0.081266583,3.492174145,0.060949937
78.66875,-19.67505552,-0.343394499,-14.75629164,-0.257545875,4.896556442,0.085461032,3.672417332,0.064095774
78.69615385,-19.52285762,-0.340738145,-14.64214321,-0.255553609,5.940947337,0.103689092,4.455710502,0.077766819
78.7,-19.49919157,-0.340325094,-14.62439368,-0.255243821,6.086199201,0.106224215,4.564649401,0.079668161
78.675,-19.64288526,-0.342833022,-14.73216394,-0.257124767,5.136130915,0.089642395,3.852098186,0.067231796
78.7,-19.49919157,-0.340325094,-14.62439368,-0.255243821,6.086199201,0.106224215,4.564649401,0.079668161
78.7,-19.49919157,-0.340325094,-14.62439368,-0.255243821,6.086199201,0.106224215,4.564649401,0.079668161
78.7,-19.49919157,-0.340325094,-14.62439368,-0.255243821,6.086199201,0.106224215,4.564649401,0.079668161
78.7125,-19.41837605,-0.338914597,-14.56378204,-0.254185948,6.55578688,0.114420066,4.91684016,0.08581505
78.71875,-19.37573665,-0.3381704,-14.53180249,-0.2536278,6.789092895,0.118492024,5.091819671,0.088869018
78.74615385,-19.1713135,-0.334602542,-14.37848512,-0.250951907,7.799305887,0.136123567,5.849479415,0.102092675
78.75,-19.14035724,-0.334062254,-14.35526793,-0.25054669,7.939320668,0.138567286,5.954490501,0.103925465
78.725,-19.33161381,-0.337400311,-14.49871036,-0.253050233,7.021359344,0.122545839,5.266019508,0.091909379
78.75,-19.14035724,-0.334062254,-14.35526793,-0.25054669,7.939320668,0.138567286,5.954490501,0.103925465
78.75,-19.14035724,-0.334062254,-14.35526793,-0.25054669,7.939320668,0.138567286,5.954490501,0.103925465
78.75,-19.14035724,-0.334062254,-14.35526793,-0.25054669,7.939320668,0.138567286,5.954490501,0.103925465
78.7625,-19.03592148,-0.332239506,-14.27694111,-0.249179629,8.391147305,0.146453149,6.293360479,0.109839861
78.76875,-18.98151543,-0.331289941,-14.23613657,-0.248467456,8.615150556,0.150362743,6.461362917,0.112772057
78.79615385,-18.7258683,-0.326828057,-14.04440122,-0.245121043,9.581293639,0.167225121,7.185970229,0.12541884
78.8,-18.68777345,-0.326163177,-14.01583008,-0.244622382,9.714700313,0.169553506,7.286025234,0.12716513
78.775,-18.92565612,-0.330315012,-14.19424209,-0.247736259,8.837834628,0.154249313,6.628375971,0.115686985
78.8,-18.68777345,-0.326163177,-14.01583008,-0.244622382,9.714700313,0.169553506,7.286025234,0.12716513
78.8,-18.68777345,-0.326163177,-14.01583008,-0.244622382,9.714700313,0.169553506,7.286025234,0.12716513
78.8,-18.68777345,-0.326163177,-14.01583008,-0.244622382,9.714700313,0.169553506,7.286025234,0.12716513
78.8125,-18.56022898,-0.323937106,-13.92017173,-0.242952829,10.14434162,0.177052162,7.608256217,0.132789121
78.81875,-18.49432276,-0.322786825,-13.87074207,-0.242090119,10.35684867,0.180761109,7.767636501,0.135570832
78.84615385,-18.1887038,-0.317452768,-13.64152785,-0.238089576,11.26946137,0.196689206,8.452096028,0.147516904
78.85,-18.14365695,-0.316666552,-13.60774271,-0.237499914,11.39495362,0.198879459,8.546215214,0.149159594
78.825,-18.42700058,-0.321611831,-13.82025044,-0.241208874,10.56776984,0.184442378,7.925827381,0.138331784
78.85,-18.14365695,-0.316666552,-13.60774271,-0.237499914,11.39495362,0.198879459,8.546215214,0.149159594
78.85,-18.14365695,-0.316666552,-13.60774271,-0.237499914,11.39495362,0.198879459,8.546215214,0.149159594
78.85,-18.14365695,-0.316666552,-13.60774271,-0.237499914,11.39495362,0.198879459,8.546215214,0.149159594
78.8625,-17.99362848,-0.314048061,-13.49522136,-0.235536046,11.79820255,0.20591748,8.848651916,0.15443811
78.86875,-17.91654491,-0.312702699,-13.43740868,-0.234527024,11.99713253,0.209389463,8.997849394,0.157042098
78.89615385,-17.56245104,-0.306522595,-13.17183828,-0.229891947,12.84727855,0.224227311,9.635458909,0.168170483
78.9,-17.51067283,-0.305618895,-13.13300463,-0.229214171,12.96362755,0.226257984,9.72272066,0.169693488
78.875,-17.83808961,-0.311333396,-13.37856721,-0.233500047,12.19422546,0.212829384,9.145669095,0.159622038
78.9,-17.51067283,-0.305618895,-13.13300463,-0.229214171,12.96362755,0.226257984,9.72272066,0.169693488
78.9,-17.51067283,-0.305618895,-13.13300463,-0.229214171,12.96362755,0.226257984,9.72272066,0.169693488
78.9,-17.51067283,-0.305618895,-13.13300463,-0.229214171,12.96362755,0.226257984,9.72272066,0.169693488
78.9125,-17.3388952,-0.30262081,-13.0041714,-0.226965607,13.33653549,0.232766455,10.00240162,0.174574841
78.91875,-17.25101183,-0.301086956,-12.93825887,-0.225815217,13.51994047,0.235967476,10.13995535,0.176975607
78.94615385,-16.8501774,-0.294091075,-12.63763305,-0.220568306,14.29929518,0.249569782,10.72447138,0.187177336
78.95,-16.79192145,-0.293074317,-12.59394109,-0.219805738,14.40536164,0.251420991,10.80402123,0.188565743
78.925,-17.16180768,-0.29953005,-12.87135576,-0.224647537,13.70127523,0.239132365,10.27595642,0.179349273
78.95,-16.79192145,-0.293074317,-12.59394109,-0.219805738,14.40536164,0.251420991,10.80402123,0.188565743
78.95,-16.79192145,-0.293074317,-12.59394109,-0.219805738,14.40536164,0.251420991,10.80402123,0.188565743
78.95,-16.79192145,-0.293074317,-12.59394109,-0.219805738,14.40536164,0.251420991,10.80402123,0.188565743
78.9625,-16.59923603,-0.289711322,-12.44942702,-0.217283491,14.74427709,0.257336181,11.05820782,0.193002136
78.96875,-16.5009833,-0.287996488,-12.37573747,-0.215997366,14.91036117,0.260234895,11.18277088,0.195176171
78.99615385,-16.05537161,-0.280219097,-12.04152871,-0.210164323,15.61129312,0.272468465,11.70846984,0.204351349
79,-15.99092324,-0.279094261,-11.99319243,-0.209320696,15.70603845,0.274122083,11.77952884,0.205591563
78.975,-16.40146722,-0.286259605,-12.30110041,-0.214694704,15.07416213,0.263093761,11.30562159,0.197320321
79,-15.99092324,-0.279094261,-11.99319243,-0.209320696,15.70603845,0.274122083,11.77952884,0.205591563
79,-15.99092324,-0.279094261,-11.99319243,-0.209320696,15.70603845,0.274122083,11.77952884,0.205591563
79,-15.99092324,-0.279094261,-11.99319243,-0.209320696,15.70603845,0.274122083,11.77952884,0.205591563
79.0125,-15.7782738,-0.275382828,-11.83370535,-0.206537121,16.00764273,0.279386071,12.00573205,0.209539553
79.01875,-15.67013296,-0.273495414,-11.75259972,-0.205121561,16.15477962,0.281954094,12.11608471,0.211465571
79.04615385,-15.18192661,-0.264974606,-11.38644496,-0.198730955,16.77042529,0.292699138,12.57781897,0.219524354
79.05,-15.1116015,-0.263747201,-11.33370113,-0.197810401,16.85292174,0.294138973,12.6396913,0.22060423
79.025,-15.56079238,-0.271587061,-11.67059429,-0.203690296,16.29944284,0.284478944,12.22458213,0.213359208
79.05,-15.1116015,-0.263747201,-11.33370113,-0.197810401,16.85292174,0.294138973,12.6396913,0.22060423
79.05,-15.1116015,-0.263747201,-11.33370113,-0.197810401,16.85292174,0.294138973,12.6396913,0.22060423
79.05,-15.1116015,-0.263747201,-11.33370113,-0.197810401,16.85292174,0.294138973,12.6396913,0.22060423
79.0625,-14.88002959,-0.259705509,-11.1600222,-0.194779132,17.11426155,0.298700213,12.83569616,0.22402516
79.06875,-14.76253032,-0.25765476,-11.07189774,-0.19324107,17.24101048,0.300912399,12.93075786,0.225684299
79.09615385,-14.23412054,-0.24843227,-10.67559041,-0.186324202,17.76534147,0.310063701,13.32400611,0.232547776
79.1,-14.15826314,-0.247108308,-10.61869736,-0.185331231,17.83478123,0.311275654,13.37608592,0.23345674
79.075,-14.6439008,-0.255584284,-10.9829256,-0.191688213,17.36511941,0.303078509,13.02383956,0.227308882
79.1,-14.15826314,-0.247108308,-10.61869736,-0.185331231,17.83478123,0.311275654,13.37608592,0.23345674
79.1,-14.15826314,-0.247108308,-10.61869736,-0.185331231,17.83478123,0.311275654,13.37608592,0.23345674
79.1,-14.15826314,-0.247108308,-10.61869736,-0.185331231,17.83478123,0.311275654,13.37608592,0.23345674
79.1125,-13.90890301,-0.242756153,-10.43167726,-0.182067115,18.05329753,0.315089483,13.53997315,0.236317112
79.11875,-13.78262081,-0.240552113,-10.33696561,-0.180414085,18.15841738,0.31692417,13.61881303,0.237693128
79.14615385,-13.21659576,-0.230673112,-9.912446822,-0.173004834,18.58629944,0.324392121,13.93972458,0.243294091
79.15,-13.13557762,-0.229259079,-9.851683215,-0.171944309,18.64200256,0.325364324,13.98150192,0.244023243
79.125,-13.65528339,-0.238329655,-10.24146254,-0.178747242,18.26075675,0.318710329,13.69556756,0.239032747
79.15,-13.13557762,-0.229259079,-9.851683215,-0.171944309,18.64200256,0.325364324,13.98150192,0.244023243
79.15,-13.13557762,-0.229259079,-9.851683215,-0.171944309,18.64200256,0.325364324,13.98150192,0.244023243
79.15,-13.13557762,-0.229259079,-9.851683215,-0.171944309,18.64200256,0.325364324,13.98150192,0.244023243
79.1625,-12.86965063,-0.224617777,-9.652237972,-0.168463333,18.81555564,0.328393396,14.11166673,0.246295047
79.16875,-12.73520404,-0.222271241,-9.551403027,-0.166703431,18.89801707,0.32983262,14.1735128,0.247374465
79.19615385,-12.1343361,-0.211784118,-9.100752076,-0.158838088,19.22526038,0.335544093,14.41894529,0.25165807
79.2,-12.04855404,-0.210286938,-9.036415533,-0.157715204,19.26668141,0.336267026,14.45001105,0.25220027
79.175,-12.59978241,-0.219907688,-9.449836808,-0.164930766,18.97758478,0.331221338,14.23318858,0.248416004
79.2,-12.04855404,-0.210286938,-9.036415533,-0.157715204,19.26668141,0.336267026,14.45001105,0.25220027
79.2,-12.04855404,-0.210286938,-9.036415533,-0.157715204,19.26668141,0.336267026,14.45001105,0.25220027
79.2,-12.04855404,-0.210286938,-9.036415533,-0.157715204,19.26668141,0.336267026,14.45001105,0.25220027
79.2125,-11.76736271,-0.205379223,-8.825522029,-0.154034418,19.39357183,0.338481682,14.54517887,0.253861262
79.21875,-11.62541024,-0.202901686,-8.719057678,-0.152176264,19.45256739,0.339511349,14.58942554,0.254633512
79.24615385,-10.99264247,-0.191857805,-8.244481851,-0.143893353,19.67596759,0.343410418,14.75697569,0.257557813
79.25,-10.90251666,-0.190284812,-8.176887492,-0.142713609,19.70270093,0.343877003,14.77702569,0.257907752
79.225,-11.4825677,-0.200408613,-8.611925778,-0.15030646,19.5085843,0.340489029,14.63143823,0.255366771
79.25,-10.90251666,-0.190284812,-8.176887492,-0.142713609,19.70270093,0.343877003,14.77702569,0.257907752
79.25,-10.90251666,-0.190284812,-8.176887492,-0.142713609,19.70270093,0.343877003,14.77702569,0.257907752
79.25,-10.90251666,-0.190284812,-8.176887492,-0.142713609,19.70270093,0.343877003,14.77702569,0.257907752
79.2625,-10.60743824,-0.185134723,-7.955578683,-0.138851042,19.78168619,0.345255556,14.83626464,0.258941667
79.26875,-10.45867518,-0.182538317,-7.844006389,-0.136903738,19.81663818,0.345865583,14.86247864,0.259399187
79.29615385,-9.797106878,-0.170991772,-7.347830158,-0.128243829,19.93400773,0.347914068,14.9505058,0.260935551
79.3,-9.703078747,-0.169350672,-7.277309061,-0.127013004,19.94579161,0.348119736,14.95934371,0.261089802
79.275,-10.30911139,-0.179927937,-7.731833541,-0.134945953,19.84855579,0.34642265,14.88641684,0.259816988
79.3,-9.703078747,-0.169350672,-7.277309061,-0.127013004,19.94579161,0.348119736,14.95934371,0.261089802
79.3,-9.703078747,-0.169350672,-7.277309061,-0.127013004,19.94579161,0.348119736,14.95934371,0.261089802
79.3,-9.703078747,-0.169350672,-7.277309061,-0.127013004,19.94579161,0.348119736,14.95934371,0.261089802
79.3125,-9.395558556,-0.163983432,-7.046668917,-0.122987574,19.97609829,0.348648687,14.98207372,0.261486515
79.31875,-9.240713546,-0.161280877,-6.93053516,-0.120960657,19.98666447,0.348833101,14.98999835,0.261624826
79.34615385,-8.553585063,-0.149288222,-6.415188797,-0.111966167,19.99685408,0.349010944,14.99764056,0.261758208
79.35,-8.456115164,-0.147587052,-6.342086373,-0.110690289,19.99357312,0.34895368,14.99517984,0.26171526
79.325,-9.085161049,-0.158565973,-6.813870787,-0.11892448,19.99417023,0.348964102,14.99562767,0.261723076
79.35,-8.456115164,-0.147587052,-6.342086373,-0.110690289,19.99357312,0.34895368,14.99517984,0.26171526
79.35,-8.456115164,-0.147587052,-6.342086373,-0.110690289,19.99357312,0.34895368,14.99517984,0.26171526
79.35,-8.456115164,-0.147587052,-6.342086373,-0.110690289,19.99357312,0.34895368,14.99517984,0.26171526
79.3625,-8.137659427,-0.14202895,-6.10324457,-0.106521713,19.97490445,0.34862785,14.98117834,0.261470888
79.36875,-7.977490898,-0.139233482,-5.983118173,-0.104425112,19.96098135,0.348384846,14.97073601,0.261288635
79.39615385,-7.268167793,-0.126853459,-5.451125845,-0.095140094,19.86389125,0.346690305,14.89791844,0.260017728
79.4,-7.167733533,-0.12510055,-5.37580015,-0.093825413,19.84557758,0.346370671,14.88418318,0.259778003
79.375,-7.816711596,-0.136427354,-5.862533697,-0.102320516,19.94400177,0.348088497,14.95800132,0.261066373
79.4,-7.167733533,-0.12510055,-5.37580015,-0.093825413,19.84557758,0.346370671,14.88418318,0.259778003
79.4,-7.167733533,-0.12510055,-5.37580015,-0.093825413,19.84557758,0.346370671,14.88418318,0.259778003
79.4,-7.167733533,-0.12510055,-5.37580015,-0.093825413,19.84557758,0.346370671,14.88418318,0.259778003
79.4125,-6.839902046,-0.119378811,-5.129926535,-0.089534108,19.77811636,0.34519325,14.83358727,0.258894938
79.41875,-6.675194503,-0.116504122,-5.006395877,-0.087378092,19.73984032,0.344525207,14.80488024,0.258393906
79.44615385,-5.94715104,-0.103797367,-4.46036328,-0.077848025,19.53642122,0.340974874,14.65231591,0.255731156
79.45,-5.844244347,-0.102001306,-4.38318326,-0.07650098,19.50325415,0.340396,14.62744062,0.255297
79.425,-6.509975893,-0.113620514,-4.88248192,-0.085215385,19.69854165,0.34380441,14.77390624,0.257853307
79.45,-5.844244347,-0.102001306,-4.38318326,-0.07650098,19.50325415,0.340396,14.62744062,0.255297
79.45,-5.844244347,-0.102001306,-4.38318326,-0.07650098,19.50325415,0.340396,14.62744062,0.255297
79.45,-5.844244347,-0.102001306,-4.38318326,-0.07650098,19.50325415,0.340396,14.62744062,0.255297
79.4625,-5.508642829,-0.096143955,-4.131482121,-0.072107966,19.38766096,0.338378518,14.54074572,0.253783889
79.46875,-5.340203009,-0.093204125,-4.005152256,-0.069903094,19.32540678,0.337291978,14.49405509,0.252968983
79.49615385,-4.597005145,-0.080232876,-3.447753859,-0.060174657,19.01765056,0.331920618,14.26323792,0.248940464
79.5,-4.492130054,-0.07840246,-3.369097541,-0.058801845,18.96995488,0.331088172,14.22746616,0.248316129
79.475,-5.171354332,-0.09025716,-3.878515749,-0.06769287,19.26019344,0.33615379,14.44514508,0.252115343
79.5,-4.492130054,-0.07840246,-3.369097541,-0.058801845,18.96995488,0.331088172,14.22746616,0.248316129
79.5,-4.492130054,-0.07840246,-3.369097541,-0.058801845,18.96995488,0.331088172,14.22746616,0.248316129
79.5,-4.492130054,-0.07840246,-3.369097541,-0.058801845,18.96995488,0.331088172,14.22746616,0.248316129
79.5125,-4.150402281,-0.072438185,-3.112801711,-0.054328639,18.80736161,0.328250384,14.10552121,0.246187788
79.51875,-3.979055203,-0.069447614,-2.984291402,-0.052085711,18.72173888,0.326755985,14.04130416,0.245066989
79.54615385,-3.224343121,-0.056275404,-2.418257341,-0.042206553,18.31265908,0.319616196,13.73449431,0.239712147
79.55,-3.118013312,-0.054419598,-2.338509984,-0.040814699,18.25090182,0.318538328,13.68817636,0.238903746
79.525,-3.80740348,-0.066451727,-2.85555261,-0.049838795,18.63324942,0.325211553,13.97493706,0.243908665
79.55,-3.118013312,-0.054419598,-2.338509984,-0.040814699,18.25090182,0.318538328,13.68817636,0.238903746
79.55,-3.118013312,-0.054419598,-2.338509984,-0.040814699,18.25090182,0.318538328,13.68817636,0.238903746
79.55,-3.118013312,-0.054419598,-2.338509984,-0.040814699,18.25090182,0.318538328,13.68817636,0.238903746
79.5625,-2.771833065,-0.048377613,-2.078874799,-0.03628321,18.04290058,0.314908022,13.53217544,0.236181016
79.56875,-2.598417986,-0.045350949,-1.94881349,-0.034013212,17.93474772,0.313020398,13.45106079,0.234765299
79.59615385,-1.835888266,-0.032042295,-1.3769162,-0.024031721,17.42835006,0.304182092,13.07126254,0.228136569
79.6,-1.728624541,-0.03017019,-1.296468406,-0.022627642,17.35313594,0.302869358,13.01485195,0.227152018
79.575,-2.424803967,-0.042320813,-1.818602975,-0.03174061,17.82384864,0.311084844,13.36788648,0.233313633
79.6,-1.728624541,-0.03017019,-1.296468406,-0.022627642,17.35313594,0.302869358,13.01485195,0.227152018
79.6,-1.728624541,-0.03017019,-1.296468406,-0.022627642,17.35313594,0.302869358,13.01485195,0.227152018
79.6,-1.728624541,-0.03017019,-1.296468406,-0.022627642,17.35313594,0.302869358,13.01485195,0.227152018
79.6125,-1.379687413,-0.024080088,-1.03476556,-0.018060066,17.10176349,0.298482081,12.82632262,0.223861561
79.61875,-1.20505372,-0.021032155,-0.90379029,-0.015774116,16.97213953,0.296219716,12.72910464,0.222164787
79.64615385,-0.438441231,-0.007652243,-0.328830924,-0.005739182,16.37338264,0.285769437,12.28003698,0.214327078
79.65,-0.330768968,-0.005773008,-0.248076726,-0.004329756,16.28544817,0.284234691,12.21408613,0.213176018
79.625,-1.030327766,-0.017982612,-0.772745824,-0.013486959,16.83991674,0.293911993,12.62993755,0.220433995
79.65,-0.330768968,-0.005773008,-0.248076726,-0.004329756,16.28544817,0.284234691,12.21408613,0.213176018
79.65,-0.330768968,-0.005773008,-0.248076726,-0.004329756,16.28544817,0.284234691,12.21408613,0.213176018
79.65,-0.330768968,-0.005773008,-0.248076726,-0.004329756,16.28544817,0.284234691,12.21408613,0.213176018
79.6625,0.019215948,0.000335382,0.014411961,0.000251536,15.99316594,0.279133403,11.99487445,0.209350053
79.66875,0.194212899,0.003389655,0.145659674,0.002542241,15.84334015,0.27651845,11.88250512,0.207388838
79.69615385,0.961153288,0.016775289,0.720864966,0.012581467,15.15808707,0.264558528,11.36856531,0.198418896
79.7,1.068706711,0.018652451,0.801530033,0.013989338,15.0582933,0.262816798,11.29371997,0.197112598
79.675,0.36919498,0.006443668,0.276896235,0.004832751,15.69108839,0.273861156,11.76831629,0.205395867
79.7,1.068706711,0.018652451,0.801530033,0.013989338,15.0582933,0.262816798,11.29371997,0.197112598
79.7,1.068706711,0.018652451,0.801530033,0.013989338,15.0582933,0.262816798,11.29371997,0.197112598
79.7,1.068706711,0.018652451,0.801530033,0.013989338,15.0582933,0.262816798,11.29371997,0.197112598
79.7125,1.418025189,0.024749208,1.063518892,0.018561906,14.72796332,0.257051452,11.04597249,0.192788589
79.71875,1.592528263,0.027794862,1.194396197,0.020846146,14.55940281,0.254109516,10.9195521,0.190582137
79.74615385,2.35604008,0.041120657,1.76703006,0.030840493,13.79436353,0.240757062,10.34577265,0.180567796
79.75,2.462947865,0.04298655,1.847210898,0.032239912,13.68368763,0.238825403,10.26276572,0.179119052
79.725,1.766909409,0.030838387,1.325182057,0.02312879,14.38861292,0.25112867,10.79145969,0.188346503
79.75,2.462947865,0.04298655,1.847210898,0.032239912,13.68368763,0.238825403,10.26276572,0.179119052
79.75,2.462947865,0.04298655,1.847210898,0.032239912,13.68368763,0.238825403,10.26276572,0.179119052
79.75,2.462947865,0.04298655,1.847210898,0.032239912,13.68368763,0.238825403,10.26276572,0.179119052
79.7625,2.809888944,0.049041814,2.107416708,0.03678136,13.31854449,0.232452453,9.988908367,0.17433934
79.76875,2.983043424,0.052063929,2.237282568,0.039047947,13.1328998,0.229212342,9.849674848,0.171909256
79.79615385,3.739386988,0.065264615,2.804540241,0.048948461,12.29556559,0.214598103,9.221674191,0.160948577
79.8,3.845125501,0.0671101,2.883844126,0.050332575,12.17509131,0.21249543,9.131318479,0.159371573
79.775,3.155969517,0.055082059,2.366977138,0.041311544,12.94524415,0.225937133,9.708933116,0.16945285
79.8,3.845125501,0.0671101,2.883844126,0.050332575,12.17509131,0.21249543,9.131318479,0.159371573
79.8,3.845125501,0.0671101,2.883844126,0.050332575,12.17509131,0.21249543,9.131318479,0.159371573
79.8,3.845125501,0.0671101,2.883844126,0.050332575,12.17509131,0.21249543,9.131318479,0.159371573
79.8125,4.187989864,0.073094212,3.140992398,0.054820659,11.77871048,0.20557728,8.834032863,0.15418296
79.81875,4.358947641,0.076077988,3.269210731,0.057058491,11.57779944,0.20207072,8.683349581,0.15155304
79.84615385,5.104418381,0.089088907,3.828313786,0.06681668,10.67636948,0.1863378,8.007277107,0.13975335
79.85,5.208469715,0.090904946,3.906352286,0.068178709,10.54727649,0.184084702,7.910457371,0.138063526
79.825,4.529571688,0.07905594,3.397178766,0.059291955,11.37511557,0.19853322,8.531336679,0.148899915
79.85,5.208469715,0.090904946,3.906352286,0.068178709,10.54727649,0.184084702,7.910457371,0.138063526
79.85,5.208469715,0.090904946,3.906352286,0.068178709,10.54727649,0.184084702,7.910457371,0.138063526
79.85,5.208469715,0.090904946,3.906352286,0.068178709,10.54727649,0.184084702,7.910457371,0.138063526
79.8625,5.545578012,0.096788595,4.159183509,0.072591446,10.12353936,0.176689094,7.592654516,0.13251682
79.86875,5.713501734,0.099719417,4.2851263,0.074789563,9.909329283,0.172950423,7.431996962,0.129712817
79.89615385,6.444448335,0.112476842,4.833336251,0.084357631,8.952630363,0.156252877,6.714472772,0.117189657
79.9,6.546302847,0.114254539,4.909727135,0.085690904,8.816182759,0.153871417,6.612137069,0.115403562
79.875,5.880988018,0.102642604,4.410741014,0.076981953,9.693601865,0.169185269,7.270201398,0.126888952
79.9,6.546302847,0.114254539,4.909727135,0.085690904,8.816182759,0.153871417,6.612137069,0.115403562
79.9,6.546302847,0.114254539,4.909727135,0.085690904,8.816182759,0.153871417,6.612137069,0.115403562
79.9,6.546302847,0.114254539,4.909727135,0.085690904,8.816182759,0.153871417,6.612137069,0.115403562
79.9125,6.876003921,0.120008908,5.157002941,0.090006681,8.369238536,0.146070768,6.276928902,0.109553076
79.91875,7.040071098,0.12287242,5.280053324,0.092154315,8.143826979,0.142136595,6.107870234,0.106602446
79.94615385,7.752913384,0.135313865,5.814685038,0.101485399,7.141227099,0.124637926,5.355920325,0.093478444
79.95,7.852072191,0.137044513,5.889054143,0.102783385,6.998760969,0.122151422,5.249070727,0.091613567
79.925,7.203599273,0.125726525,5.402699455,0.094294894,7.917168415,0.138180656,5.937876311,0.103635492
79.95,7.852072191,0.137044513,5.889054143,0.102783385,6.998760969,0.122151422,5.249070727,0.091613567
79.95,7.852072191,0.137044513,5.889054143,0.102783385,6.998760969,0.122151422,5.249070727,0.091613567
79.95,7.852072191,0.137044513,5.889054143,0.102783385,6.998760969,0.122151422,5.249070727,0.091613567
79.9625,8.172751167,0.142641417,6.129563375,0.106981063,6.532986139,0.114022118,4.899739604,0.085516589
79.96875,8.332158198,0.145423594,6.249118648,0.109067696,6.298580327,0.109930965,4.723935246,0.082448224
79.99615385,9.023404668,0.157488121,6.767553501,0.118116091,5.259896945,0.09180252,3.944922709,0.06885189
80,9.119382089,0.159163243,6.839536567,0.119372432,5.112807316,0.089235322,3.834605487,0.066926491
79.975,8.490927302,0.148194638,6.368195476,0.111145978,6.063210058,0.105822979,4.547407544,0.079367234
80,9.119382089,0.159163243,6.839536567,0.119372432,5.112807316,0.089235322,3.834605487,0.066926491
80,9.119382089,0.159163243,6.839536567,0.119372432,5.112807316,0.089235322,3.834605487,0.066926491
